,like,reply,retweet,time,username,text,status,tweet_link,clean,prediction
4296,0,0,0,2023-06-23 23:54:04,@andhikaamf,PRJ besok ramenya bakal kayak apa ya,1672286915603873792,https://twitter.com/@andhikaamf/status/1672286915603873792,prj besok ramenya bakal seperti apa iya,1
4297,0,0,0,2023-06-23 23:53:20,@tikabisawin,Pengen ke prj tapi g ada temen,1672286729389371392,https://twitter.com/@tikabisawin/status/1672286729389371392,pengin ke prj tapi ada teman,0
4298,0,0,0,2023-06-23 23:48:34,@Abang_fajrul,Adaaaah haya acara drag dikemayoran pas prj  hadaaaah,1672285529860349955,https://twitter.com/@Abang_fajrul/status/1672285529860349955,adah haya acara drag mayor pas prj hadah,1
4299,0,1,0,2023-06-23 23:44:54,@citsumsum,Buka tiktok fyp prj mulu anjir apeng banget ,1672284606014582785,https://twitter.com/@citsumsum/status/1672284606014582785,buka tiktok fyp prj terus apeng banget,1
4300,0,1,0,2023-06-23 23:41:09,@msmalika_,Jam segini baru sampe dari PRJ ,1672283664661766145,https://twitter.com/@msmalika_/status/1672283664661766145,jam gin baru sampai dari prj,1
4301,0,0,0,2023-06-23 23:40:13,@haryorhp,"Sepertinya, roman-romannya, bau-baunya, ke PRJ tahun ini lebih kompleks misinya",1672283430141444098,https://twitter.com/@haryorhp/status/1672283430141444098,seperti roman roman bau bau ke prj tahun ini lebih kompleks misi,1
4302,0,1,0,2023-06-23 23:37:14,@SilkySugarr,Kak  @PT_Transjakarta   Spill cara ke PRJ dari halte rawa buaya,1672282677448441858,https://twitter.com/@SilkySugarr/status/1672282677448441858,kak spill cara ke prj dari halte rawa tidak setia,0
4303,0,1,0,2023-06-23 23:35:29,@miawmeow___,Sumpah ga kerasa ternyata prj yang aku datengin tuh udah SETAHUN LALUUUUUUUH,1672282236383809536,https://twitter.com/@miawmeow___/status/1672282236383809536,sumpah enggak rasa nyata prj yang saya datengin itu sudah tahun laluh,1
4304,0,2,0,2023-06-23 23:34:08,@dekoprams,ada yang ke PRJ besok?,1672281897861533696,https://twitter.com/@dekoprams/status/1672281897861533696,ada yang ke prj besok,1
4305,0,1,0,2023-06-23 23:29:17,@ADDICTEDTOPAW,kataku kita ke prj aja besok,1672280676501164032,https://twitter.com/@ADDICTEDTOPAW/status/1672280676501164032,kata kita ke prj saja besok,1
4306,0,0,0,2023-06-23 23:22:49,@ribka_tweet,"Makanan apapun di PRJ ini dibikin ngantri. Bahkan indomi, emang orang-orang ini ga bisa bikin indomie dirumah ya..",1672279050352734209,https://twitter.com/@ribka_tweet/status/1672279050352734209,makan apa di prj ini bikin antri bahkan indomi memang orang orang ini enggak bisa buat indomie rumah iya,1
4307,0,0,0,2023-06-23 23:20:06,@pwettysenju,siapa pengen ke prj cung ,1672278366026878976,https://twitter.com/@pwettysenju/status/1672278366026878976,siapa pengin ke prj cung,1
4308,0,1,0,2023-06-23 23:18:55,@papajahat_3gp,depok udah seminggu ini tiap malam hujan mulu. buangan dari PRJ apa gimana si mb Rara Maharani jawab cepatt..,1672278066197041153,https://twitter.com/@papajahat_3gp/status/1672278066197041153,depok sudah minggu ini tiap malam hujan terus buang dari prj apa bagaimana sih mbak rara maharani jawab cepatt,1
4309,0,0,0,2023-06-23 23:17:24,@Dorapiie,Gile makan di PRJ Food courtnya harganya agak lumayan tapi rasanya gak enak ,1672277686943899648,https://twitter.com/@Dorapiie/status/1672277686943899648,gila makan di prj food courtnya harga agak lumayan tapi rasa enggak enak,0
4310,0,0,0,2023-06-23 23:11:21,@Whatslovve,Ternyata adq TJ yang langsung ke PRJ dr sini. Pingin aaa!,1672276164231176194,https://twitter.com/@Whatslovve/status/1672276164231176194,nyata adq tj yang langsung ke prj dari sini pengin,0
4311,0,1,0,2023-06-23 23:10:24,@HKyru,Triggering amat tiap ada post prj lewat wkwk benci,1672275926145708033,https://twitter.com/@HKyru/status/1672275926145708033,triggering amat tiap ada post prj lewat wkwk benci,1
4312,0,0,0,2023-06-23 23:04:47,@miniigori,"ihh seru bangett liat tiktok orang” di prj, sukakk kalau kota orang ada acara besar” an kayak gitu",1672274510400339969,https://twitter.com/@miniigori/status/1672274510400339969,ih seru banget lihat tiktok orang di prj sukakk kalau kota orang ada acara besar an seperti begitu,0
4313,0,0,0,2023-06-23 23:01:08,@sembilanbiru,Apa nekat aja nih gue Selasa nyamper Nadin di PRJ,1672273593940721665,https://twitter.com/@sembilanbiru/status/1672273593940721665,apa nekat saja ini aku selasa nyamper nadin di prj,0
4314,0,1,0,2023-06-23 23:00:00,@dylanalhadi,Ulang tahun Jakarta ala saya: Pergi ke PRJ  Pergi ke Bandung ,1672273309239746562,https://twitter.com/@dylanalhadi/status/1672273309239746562,ulang tahun jakarta ala saya pergi ke prj pergi ke bandung,1
4315,0,0,0,2023-06-23 22:54:44,·,yampun inget bgt taun lalu ke prj sama rizal. cpt bgt dah setaun ajah,1672271982501703680,https://twitter.com/·/status/1672271982501703680,yampun ingat banget tahun lalu ke prj sama rizal cepat banget deh taun saja,0
4316,0,1,0,2023-06-23 22:44:19,@laveplum,"Ayo gais aku jual 35k aja prj tanggal 25 juni, salah pilih tanggal #zonajajan #zonauangᅠ",1672269359245557762,https://twitter.com/@laveplum/status/1672269359245557762,ayo gais saya jual saja prj tanggal juni salah pilih tanggal,1
4317,3,5,0,2023-06-23 22:42:14,@habibthink,Ada yang ke PRJ gak malam ini?,1672268834903031809,https://twitter.com/@habibthink/status/1672268834903031809,ada yang ke prj enggak malam ini,0
4318,0,0,0,2023-06-23 22:40:10,@dreamfyr33,"cari teman buat nonton mba  @fannysoegi  tgl 29 di prj, ticket on me ",1672268316457725952,https://twitter.com/@dreamfyr33/status/1672268316457725952,cari teman buat tonton mbak tanggal di prj ticket on me,1
4319,0,1,0,2023-06-23 22:36:46,@astronomty,Plis bawa gue ke prj hueehueeh,1672267460194766850,https://twitter.com/@astronomty/status/1672267460194766850,plis bawa aku ke prj hueehueeh,1
4320,0,1,0,2023-06-23 22:35:21,@naikomoto,tebak aku td ke prj dpt apaaaa,1672267103720833026,https://twitter.com/@naikomoto/status/1672267103720833026,tebak saya tadi ke prj dapat apa,1
4321,0,0,0,2023-06-23 22:32:01,@chalsics,PRJ ah besok.,1672266264469979137,https://twitter.com/@chalsics/status/1672266264469979137,prj ah besok,1
4322,0,1,0,2023-06-23 22:29:09,@dimsade_p,"Acara double combo, PRJ & Eureka Fest.  Jakarta, area yg ga pernah ga sibuk. Semoga pada sehat2 semua team, jgn pd tumbang.",1672265544458977284,https://twitter.com/@dimsade_p/status/1672265544458977284,acara double combo prj eureka fest jakarta area yang enggak pernah enggak sibuk moga pada sehat semua team jangan pada tumbang,0
4323,0,1,0,2023-06-23 22:23:52,@nunbitterie,kaki gw rasanya mau copot yaallah cukup sekali aja gw ke prj,1672264214180941824,https://twitter.com/@nunbitterie/status/1672264214180941824,kaki gue rasa mau copot ya allah cukup sekali saja gue ke prj,1
4324,0,0,0,2023-06-23 22:20:18,@nunbitterie,"tadi di prj ketemu daehoon sama junho, tapi ga liat kak julia nya huhu",1672263316239175687,https://twitter.com/@nunbitterie/status/1672263316239175687,tadi di prj ketemu daehoon sama junho tapi enggak lihat kak julia nya huhu,1
4325,0,0,0,2023-06-23 22:19:59,@rotybakar,aaaaaa reels nya prj semwaaa,1672263238300618754,https://twitter.com/@rotybakar/status/1672263238300618754,reels nya prj semwa,0
4326,0,0,0,2023-06-23 22:13:15,@okinxchava,Kerang ajaib kapan kita ke prj ?,1672261544430944257,https://twitter.com/@okinxchava/status/1672261544430944257,kerang ajaib kapan kita ke prj,0
4327,0,0,0,2023-06-23 22:11:32,@isaactangiss,aku jdi pengen ke prj tpi aku ga di jkt wrwrrwr,1672261110932869122,https://twitter.com/@isaactangiss/status/1672261110932869122,saya jadi pengin ke prj tapi saya enggak di jakarta wrwrrwr,1
4328,0,0,1,2023-06-23 22:09:49,@limerence92,"Mau ke prj, tapi deket-deket ini mau idul adha. Bisa weekend tapi tiketnya mahal, PP Bekasi - Bogor - Jakarta, pasti abis duit gue",1672260679942942721,https://twitter.com/@limerence92/status/1672260679942942721,mau ke prj tapi dekat dekat ini mau idul adha bisa weekend tapi tiket mahal pulang pergi bekas bogor jakarta pasti habis duit aku,1
4329,0,0,0,2023-06-23 22:09:41,@raniskan,besok prj lagi kali ya. memburu yg ga sempat diburu karena kemarin perginya sama lansia ,1672260644954083328,https://twitter.com/@raniskan/status/1672260644954083328,besok prj lagi kali iya buru yang enggak sempat buru karena kemarin pergi sama lanjut usia,1
4330,0,1,0,2023-06-23 22:07:42,@nashvi1le,Ibox ada ga sih di prj,1672260144259006467,https://twitter.com/@nashvi1le/status/1672260144259006467,ibox ada enggak sih di prj,1
4331,0,0,0,2023-06-23 22:05:33,@daehoneyh,Mau ke PRJ tapi masih di Jogja ,1672259605236436993,https://twitter.com/@daehoneyh/status/1672259605236436993,mau ke prj tapi masih di jogja,1
4332,0,0,0,2023-06-23 22:00:41,@micacuw,Woi prj ayok,1672258379505623041,https://twitter.com/@micacuw/status/1672258379505623041,woi prj ayo,0
4333,0,0,0,2023-06-23 21:49:47,@ssxdnes,apakah kita harus ke prj sobat?,1672255638309863424,https://twitter.com/@ssxdnes/status/1672255638309863424,apakah kita harus ke prj sobat,1
4334,0,0,0,2023-06-23 21:48:36,@galaxchin,siapa mau ke prj besok,1672255340505890818,https://twitter.com/@galaxchin/status/1672255340505890818,siapa mau ke prj besok,1
4335,0,0,0,2023-06-23 21:48:36,@resiameesa,NAIKIN GAJI MAS MAS MIC MIC HOPHOP DI PRJ WKWKWKWKKWWKK,1672255340505862145,https://twitter.com/@resiameesa/status/1672255340505862145,naikin gaji mas mas mic mic hophop di prj wkwkwkwkkwwkk,0
4336,0,0,0,2023-06-23 21:48:16,@starriesdawn,Anyone mau pergi ke prj ga besok? ,1672255257236377600,https://twitter.com/@starriesdawn/status/1672255257236377600,anyone mau pergi ke prj enggak besok,0
4337,0,0,0,2023-06-23 21:47:01,@saIadhckben,GASABARRR BSK MAU KE PRJ,1672254940608364545,https://twitter.com/@saIadhckben/status/1672254940608364545,gasabar besok mau ke prj,1
4338,0,0,0,2023-06-23 21:45:47,@Rinaaach,Cpk bgt dr prj tlg hdh,1672254630754160640,https://twitter.com/@Rinaaach/status/1672254630754160640,cpk banget dari prj tolong hdh,1
4339,0,0,0,2023-06-23 21:36:39,@alnokidio96,"Apa yang saya pikirkan ke PRJ 1. Takut hilang, harus bawa keluarga 2. Kejauhan 3. Dari tahun ke tahun sama aja.  Hmm apakah ini relate atau hanya omong kosong?",1672252332745318402,https://twitter.com/@alnokidio96/status/1672252332745318402,apa yang saya pikir ke prj takut hilang harus bawa keluarga jauh dari tahun ke tahun sama saja hmm apakah ini relate atau hanya omong kosong,1
4340,0,0,0,2023-06-23 21:33:21,@llopqr,ayo ke prj,1672251500373086208,https://twitter.com/@llopqr/status/1672251500373086208,ayo ke prj,0
4341,0,1,0,2023-06-23 21:32:41,@chingufangirls,Ini going noraebangnya gak ada di tempat lainkah? Ya Allah mager banget klo ke PRJ ,1672251333997658112,https://twitter.com/@chingufangirls/status/1672251333997658112,ini going noraebangnya enggak ada di tempat lain iya allah malas banget kalo ke prj,1
4342,0,6,0,2023-06-23 21:31:53,@luuvyza,siapaaa yg open jastip snack prj plissss dm,1672251131047849984,https://twitter.com/@luuvyza/status/1672251131047849984,siapa yang open jastip snack prj plis dm,0
4343,0,0,0,2023-06-23 21:31:28,@bintangdaafabs,Bsok mo ke prj,1672251026831994881,https://twitter.com/@bintangdaafabs/status/1672251026831994881,besok mau ke prj,1
4344,0,0,0,2023-06-23 21:31:16,@ofPeatrichor,Pengen ke PRJ tapi macet terus,1672250976785539074,https://twitter.com/@ofPeatrichor/status/1672250976785539074,pengin ke prj tapi macet terus,0
4345,0,0,0,2023-06-23 21:25:42,@miiasatya,Ngide bgt ke prj ga bawa mobel biar ga bingung keluar nya dan lebih cepet yg jelas. Tp bingung pesen taksi nya suruh jalan jauh,1672249577330872321,https://twitter.com/@miiasatya/status/1672249577330872321,ngide banget ke prj enggak bawa mobel supaya enggak bingung keluar nya dan lebih cepat yang jelas tapi bingung pesan taksi nya suruh jalan jauh,1
4346,0,1,0,2023-06-23 21:24:20,@ManzeetYea,Tetap PRJ di era gempuran summer tour,1672249230709362689,https://twitter.com/@ManzeetYea/status/1672249230709362689,tetap prj di era gempur summer tour,0
4347,0,1,0,2023-06-23 21:19:31,@irmaoctavia,PRJ yuk   Etapi gabisa di tengah keramaian anaknya,1672248021122453504,https://twitter.com/@irmaoctavia/status/1672248021122453504,prj yuk etapi enggak bisa di tengah ramai anak,1
4348,0,0,0,2023-06-23 21:19:07,@liljise0ng,member aespa jalan’nya ke prj dong pls,1672247918118699008,https://twitter.com/@liljise0ng/status/1672247918118699008,member aespa jalan nya ke prj dong tolong,1
4349,0,0,0,2023-06-23 21:17:15,@wonderfuvl,asli tadi jalanan serameeeeeeeee itu udah prj + jalanan ditutup buat balapan HADEH,1672247449304571904,https://twitter.com/@wonderfuvl/status/1672247449304571904,asli tadi jalan serame itu sudah prj jalan tutup buat balap hadeh,1
4350,0,0,0,2023-06-23 21:14:59,@jeetalll,"semua orang ke prj, jadi ga fomo",1672246879365771264,https://twitter.com/@jeetalll/status/1672246879365771264,semua orang ke prj jadi enggak fomo,0
4351,0,0,0,2023-06-23 21:02:20,@bronto_biru,ada yang tau map jakarta fair kemayoran liat di mana gaak?,1672243695058587649,https://twitter.com/@bronto_biru/status/1672243695058587649,ada yang tahu map jakarta fair mayor lihat di mana gaak,1
4352,0,1,0,2023-06-23 20:58:25,@marieregaI,Prj kalo weekend gitu enaknya dari pagi kali ya biar sepi...,1672242708889620480,https://twitter.com/@marieregaI/status/1672242708889620480,prj jika weekend begitu enak dari pagi kali iya supaya sepi,1
4353,0,1,0,2023-06-23 20:57:50,@happykiyowoaza,Asli pusing bngt liat bnyk orng di prj ini,1672242564584595458,https://twitter.com/@happykiyowoaza/status/1672242564584595458,asli pusing banget lihat banyak orang di prj ini,1
4354,0,0,0,2023-06-23 20:57:25,@hibernisa,"Kasian ayang aku, jau jau dari tayem ke prj mau beli helm sold semwa",1672242457671778305,https://twitter.com/@hibernisa/status/1672242457671778305,kasihan sayang saya jau jau dari tayem ke prj mau beli helm sold semwa,1
4355,0,0,0,2023-06-23 20:55:32,@jeonshbrnn,"MAU KE PRJ AAAA gile udh lama bgt gak kesana, terakhir pas zaman smp apa yh",1672241984009019393,https://twitter.com/@jeonshbrnn/status/1672241984009019393,mau ke prj gila sudah lama banget enggak kesana akhir pas zaman sampai apa ya,0
4356,0,3,0,2023-06-23 20:51:55,@gloomyamour,Pengen ke prj tapi depannya doang terus makan kerak telor ,1672241073220124672,https://twitter.com/@gloomyamour/status/1672241073220124672,pengin ke prj tapi depan doang terus makan kerak telor,1
4357,1,1,0,2023-06-23 20:47:25,@tiaade_safitri,bm prj ih,1672239941047422977,https://twitter.com/@tiaade_safitri/status/1672239941047422977,bm prj ih,1
4358,0,1,0,2023-06-23 20:47:20,@milkeuteen,ini gaada yg ke prj tgl 2 juli kah,1672239920436637696,https://twitter.com/@milkeuteen/status/1672239920436637696,ini enggak ada yang ke prj tanggal juli kah,0
4359,0,0,0,2023-06-23 20:45:51,@narayanaputraa,Pengen ke PRJ tapi nunggu gajian dulu,1672239548200521728,https://twitter.com/@narayanaputraa/status/1672239548200521728,pengin ke prj tapi tunggu gaji dulu,1
4360,0,0,0,2023-06-23 20:43:45,@tisanrd,ohiya ngomong2 jd pengen ke prj deh biasanya tiap tahun pasti ke prj,1672239019969908736,https://twitter.com/@tisanrd/status/1672239019969908736,ohiya omong jadi pengin ke prj deh biasa tiap tahun pasti ke prj,1
4361,0,0,0,2023-06-23 20:42:24,@RFPresisi,Prj ramenya,1672238678687776770,https://twitter.com/@RFPresisi/status/1672238678687776770,prj ramenya,1
4362,0,0,0,2023-06-23 20:40:56,@vikarELMahdi,PRJ weekday rame gak ya?,1672238312097222656,https://twitter.com/@vikarELMahdi/status/1672238312097222656,prj weekday ramai enggak iya,0
4363,0,0,0,2023-06-23 20:39:37,@anodaney,sinyal prj kya anjing,1672237978067021825,https://twitter.com/@anodaney/status/1672237978067021825,sinyal prj kaya anjing,1
4364,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,pgn ke prj deh cuiiiii padahal rmh w dket dr prj haha,1672236346424033281,https://twitter.com/@yourrrrbitchess/status/1672236346424033281,pengin ke prj deh cui padahal rumah dekat dari prj tertawa,0
4365,0,0,0,2023-06-23 20:32:51,@lovinkgaon,knp tiap ke prj ga dapet sinyal mulu (ksal),1672236275397709825,https://twitter.com/@lovinkgaon/status/1672236275397709825,kenapa tiap ke prj enggak dapat sinyal terus ksal,1
4366,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,Min cara ke PRJ dari Mega Kuningan gimana?  @PT_Transjakarta  cepetan balas,1672236027568885760,https://twitter.com/@fajarwahyu99/status/1672236027568885760,min cara ke prj dari mega kuningan bagaimana cepat balas,1
4367,0,0,0,2023-06-23 20:30:48,@ptrsweezy,Pen ke prj bnyk bgt jajannyaaaa,1672235759993237504,https://twitter.com/@ptrsweezy/status/1672235759993237504,pengin ke prj banyak banget jajan,0
4368,0,1,0,2023-06-23 20:27:53,@marshmlou,besok gua ke prj sambil nangis.,1672235025268621313,https://twitter.com/@marshmlou/status/1672235025268621313,besok aku ke prj sambil menang,1
4369,0,0,0,2023-06-23 20:23:49,@fullsunlio,"Sumpah, gabisa gua ke prj lagi, bisa kalap mentang2 abis gajian belinya tanpa mikir",1672234003494207489,https://twitter.com/@fullsunlio/status/1672234003494207489,sumpah enggak bisa aku ke prj lagi bisa kalap mentang habis gaji beli tanpa mikir,1
4370,0,0,0,2023-06-23 20:19:45,·,pusing prj rame bgt,1672232977689116672,https://twitter.com/·/status/1672232977689116672,pusing prj ramai banget,1
4371,0,0,0,2023-06-23 20:17:47,@FALLAYAS,Ke prj cuma numpang makan terlalu rame sampe pusing,1672232483562340352,https://twitter.com/@FALLAYAS/status/1672232483562340352,ke prj cuma numpang makan terlalu ramai sampai pusing,0
4372,0,1,0,2023-06-23 20:17:20,@f3tjang,"Rute 2C JIExpo itu berhenti di pintu berapa PRJ, min?  @PT_Transjakarta  dan berapa menit sekali? Terima kasih",1672232370907529217,https://twitter.com/@f3tjang/status/1672232370907529217,rute jiexpo itu henti di pintu berapa prj min dan berapa menit sekali terima kasih,0
4373,0,1,0,2023-06-23 20:16:12,@keutychia,mau ke prj tapi mahal banget tiketnya kalo weekend,1672232085048954882,https://twitter.com/@keutychia/status/1672232085048954882,mau ke prj tapi mahal banget tiket jika weekend,1
4374,0,0,0,2023-06-23 20:14:49,@oceansclimates,Yang udah ke PRJ spill dong ada apa aja di sana? Terus yang wajib di beli atau cobain apa ya? ,1672231737211101184,https://twitter.com/@oceansclimates/status/1672231737211101184,yang sudah ke prj spill dong ada apa saja di sana terus yang wajib di beli atau coba apa iya,1
4375,0,0,0,2023-06-23 20:12:44,@odd_opik,Ayo kita ke Jakarta Fair nonton SID,1672231213803909121,https://twitter.com/@odd_opik/status/1672231213803909121,ayo kita ke jakarta fair tonton sid,0
4376,0,0,0,2023-06-23 20:11:08,@aquabomie,"Besok kan gue ngonser ya, tapi jam segini gue masih di? PRJ:)",1672230812274806788,https://twitter.com/@aquabomie/status/1672230812274806788,besok kan aku ngonser iya tapi jam gin aku masih di prj,1
4377,0,1,0,2023-06-23 20:10:56,@acengnurhid,"Ini gimana si, tau PRJ aja udah bikin macet, eh malah diadain street race di jalan cepat sepanjang jalan Benjamin Sueb, gak dipikirin dampak nya yah bakal semacet apa? Gimana si???  @DivHumas_Polri   @TMCPoldaMetro",1672230760185741312,https://twitter.com/@acengnurhid/status/1672230760185741312,ini bagaimana sih tahu prj saja sudah buat macet eh bahkan diadain street race di jalan cepat panjang jalan benjamin sueb enggak pikir dampak nya ya bakal macet apa bagaimana sih,1
4378,0,0,0,2023-06-23 20:06:17,@hippobulet,Aespa langsung gas ke PRJ sih,1672229592223064064,https://twitter.com/@hippobulet/status/1672229592223064064,aespa langsung gas ke prj sih,1
4379,0,0,0,2023-06-23 19:57:35,@siwonip,gk bosan2 ya ngajkin gue ke prjaku manusia mager,1672227402506973186,https://twitter.com/@siwonip/status/1672227402506973186,enggak bosan iya ngajkin aku ke prjaku manusia malas,1
4380,0,0,0,2023-06-23 19:54:15,@toometyu,Anaq ae bakal ke prj gak yyaaa ,1672226560500441089,https://twitter.com/@toometyu/status/1672226560500441089,anaq saja bakal ke prj enggak ya,0
4381,0,0,0,2023-06-23 19:53:49,@today_is_mei,Berawal dari “yuk ke prj” sambil bercanda eh otw jadi. Udah megang e-ticket juga wkwk ,1672226454166437889,https://twitter.com/@today_is_mei/status/1672226454166437889,awal dari yuk ke prj sambil canda eh tuju jadi sudah pegang ticket juga wkwk,1
4382,1,1,0,2023-06-23 19:49:23,@aaawwwwiiii,Giliran saya besok yang jaga both di PRJ ,1672225335751094273,https://twitter.com/@aaawwwwiiii/status/1672225335751094273,gilir saya besok yang jaga both di prj,1
4383,0,0,0,2023-06-23 19:48:17,@clay_bluee,"Prj yu, tapi malam hujan terus ",1672225059375837185,https://twitter.com/@clay_bluee/status/1672225059375837185,prj yuk tapi malam hujan terus,0
4384,0,0,0,2023-06-23 19:46:17,@yutopiiia,pengen ke prj dah pas idul adha aja kali ya momennya pas jg abis gajian ,1672224556772364289,https://twitter.com/@yutopiiia/status/1672224556772364289,pengin ke prj deh pas idul adha saja kali iya momen pas juga habis gaji,1
4385,0,0,0,2023-06-23 19:41:26,@optirmal,"Udah tau ada prj masih ada jalanan dititup buat acara balapan, otak lu ga dipake kah ini tim penyelengaranya? goblok asli",1672223337555329030,https://twitter.com/@optirmal/status/1672223337555329030,sudah tahu ada prj masih ada jalan dititup buat acara balap otak kamu enggak pakai kah ini tim penyelengaranya bodoh asli,0
4386,0,0,0,2023-06-23 19:39:48,@nutellashake14,Pengen ke PRJ tapi mau beli ciki2annya aja HAHAHAHA,1672222927151042562,https://twitter.com/@nutellashake14/status/1672222927151042562,pengin ke prj tapi mau beli cik annya saja hahahaha,1
4387,0,0,0,2023-06-23 19:34:26,@zoalowrs,fyp aku isinya PRJ. siapa mau temenin aku kalap:(,1672221573393305601,https://twitter.com/@zoalowrs/status/1672221573393305601,fyp saya isi prj siapa mau temenin saya kalap,1
4388,0,0,0,2023-06-23 19:34:08,@JakartaFairID,Lengkap ya kesenangan di Jakarta Fair! Belum lagi ditambah konsernya! Kurang mantep apalagi coba #JakartaFair2023?,1672221498147471361,https://twitter.com/@JakartaFairID/status/1672221498147471361,lengkap iya senang di jakarta fair belum lagi tambah konser kurang mantap apalagi coba,1
4389,0,0,0,2023-06-23 19:32:45,@Jeynifer_,bm ke prj ,1672221149764386818,https://twitter.com/@Jeynifer_/status/1672221149764386818,bm ke prj,1
4390,0,0,0,2023-06-23 19:31:09,@wsdsinapi,Nah ini nih kalau jalan sendiri di PRJ  KALAP ,1672220748101087232,https://twitter.com/@wsdsinapi/status/1672220748101087232,nah ini ini kalau jalan sendiri di prj kalap,0
4391,0,0,0,2023-06-23 19:30:35,@strwnrst,Di PRJ aja bingung gimana di padang mahsyar,1672220604077064192,https://twitter.com/@strwnrst/status/1672220604077064192,di prj saja bingung bagaimana di padang mahsyar,1
4392,0,1,0,2023-06-23 19:30:33,@optirmal,Benci banget jalanan klo udah ada prj tuh ANJIR GUE GAK BISA MASUK RUMAH DENGAN TENANG,1672220596590252032,https://twitter.com/@optirmal/status/1672220596590252032,benci banget jalan kalo sudah ada prj itu aku enggak bisa masuk rumah dengan tenang,1
4393,1,2,0,2023-06-23 19:30:05,@fucuddle,Pen kulineran lagge dah ke paslam maren ga banyak dicobain. Apa coba ke prj ya?,1672220480554799104,https://twitter.com/@fucuddle/status/1672220480554799104,pengin kuliner lagge deh ke paslam maren enggak banyak dicobain apa coba ke prj iya,1
4394,0,0,0,2023-06-23 19:25:55,@hippobulet,mau masuk PRJ aja antre macetnya :),1672219433128038401,https://twitter.com/@hippobulet/status/1672219433128038401,mau masuk prj saja antre macet,1
4395,0,0,0,2023-06-23 19:25:31,@happylouist91_,Kok aku ga ada tertarik tertariknya ya di ajak ke prj :),1672219332259237894,https://twitter.com/@happylouist91_/status/1672219332259237894,kok saya enggak ada tarik tarik iya di ajak ke prj,1
4396,0,1,0,2023-06-23 19:25:03,@raisa61222,cape bangetttt di prj macet parah,1672219213778542595,https://twitter.com/@raisa61222/status/1672219213778542595,capek banget di prj macet parah,1
4397,0,0,0,2023-06-23 19:23:53,@fanindaarf,Hmm jadi makin ragu buat ke prj,1672218918050746368,https://twitter.com/@fanindaarf/status/1672218918050746368,hmm jadi makin ragu buat ke prj,1
4398,0,0,0,2023-06-23 19:23:33,@shubandung,markicob pensil alis gratisan dr hasil purchase di prj,1672218837784346625,https://twitter.com/@shubandung/status/1672218837784346625,markicob pensil alis gratis dari hasil purchase di prj,1
4399,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,Gua yg semager ini buat desek2an diajakin nonton konser ke prj? Bisa gilak gaksi gua?,1672218834697338884,https://twitter.com/@rifkadwiyanti/status/1672218834697338884,aku yang semager ini buat desek an diajakin tonton konser ke prj bisa gila gaksi aku,1
4400,0,0,0,2023-06-23 19:23:22,@kleeopatra90,"Ini event lucu2 bgt dah, kaya jakarta fair",1672218788719382532,https://twitter.com/@kleeopatra90/status/1672218788719382532,ini event lucu banget deh kayak jakarta fair,1
4401,0,0,0,2023-06-23 19:17:51,@annladxa,padahal niat hati ingin menyusul mas force ke PRJ tapi apalah daya gue masih lembur di kantor TT udah nggak ada tenaga ini ke kemayoran....,1672217399708512257,https://twitter.com/@annladxa/status/1672217399708512257,padahal niat hati ingin susul mas force ke prj tapi apa daya aku masih lembur di kantor tt sudah enggak ada tenaga ini ke mayor,1
4402,0,0,0,2023-06-23 19:16:14,@jjeyha,Aku besok mau ke PRJ. Ada yang mau jastippp??,1672216993016221701,https://twitter.com/@jjeyha/status/1672216993016221701,saya besok mau ke prj ada yang mau jastip,1
4403,0,0,0,2023-06-23 19:16:03,@Lukman291020,"23-06-2023 pertama kali ke PRJ, sholat ke mushollah. Lah selesai sholat sepatunya malah di gondol orang",1672216946904031235,https://twitter.com/@Lukman291020/status/1672216946904031235,pertama kali ke prj sholat ke mushollah lah selesai sholat sepatu bahkan di gondol orang,0
4404,0,0,0,2023-06-23 19:14:58,@zebeuntin,prj tuh emang guest starnya siapa dah hari ini.. benyamin suaeb macet banget,1672216676379820033,https://twitter.com/@zebeuntin/status/1672216676379820033,prj itu memang guest starnya siapa deh hari ini benyamin suaeb macet banget,1
4405,0,0,0,2023-06-23 19:14:39,@timtamchocoo,Prj se crowded itu napa orang2 pada pengen kesana dah. Mending tidur dikosan,1672216597526908928,https://twitter.com/@timtamchocoo/status/1672216597526908928,prj se crowded itu kenapa orang pada pengin kesana deh lebih baik tidur dikosan,0
4406,0,1,0,2023-06-23 19:08:56,@carrotcaketuku,di prj pasti banyak plan plan pak sopir,1672215155638419456,https://twitter.com/@carrotcaketuku/status/1672215155638419456,di prj pasti banyak plan plan pak sopir,1
4407,0,0,0,2023-06-23 19:04:48,@lovepusss,Superman is dead Jakarta fair   Kok ya pas g di jkt ,1672214118219268100,https://twitter.com/@lovepusss/status/1672214118219268100,superman is dead jakarta fair kok iya pas di jakarta,1
4408,0,1,0,2023-06-23 19:04:25,@streshidup,daritadi kk gw ngajakin ke prj besok trus gw kek ngapain sih. trus i found out besok rc tampil ,1672214021041459202,https://twitter.com/@streshidup/status/1672214021041459202,daritadi kakak gue ngajakin ke prj besok terus gue kayak kapai sih terus found out besok rc tampil,1
