username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@ppipirotong__,"tadi padahal jam 8 an tuh baru ngobrol"" sama buk boss soal 'ngambil gaji duluan'.. karna kan rencananya minggu besok ini anak-anak semua mau ke prj tapi pada ngeluh ga punya duit",in,,,,53,2023-06-22T16:17:28.000Z,/ppipirotong__/status/1671915314601410561
@ptrratnasari,Ke PRJ yukkkk,in,1,,,90,2023-06-22T16:17:02.000Z,/ptrratnasari/status/1671915207088824320
@sonofbks,"Ada yang punya Pricelist harga Handphone EX display di PRJ ?

Tadi liat ditiktok Samsung A33/32 gitu cuma 2 JT....
Kalo ada, please share disini",in,6,6,67,58.7K,2023-06-22T16:11:17.000Z,/sonofbks/status/1671913760536301571
@rbwraw,Semoga suatu saat bisa ke PRJ,in,,,,52,2023-06-22T16:11:12.000Z,/rbwraw/status/1671913737727651840
@MuniLestari1,"Ke PRJ tahun 95, itu aja udh rame banget. Mungkin skrg lbh rame ya?",in,,,,438,2023-06-22T16:10:35.000Z,/MuniLestari1/status/1671913582517444608
@foreverlovyoun,"Taun kemaren ke prj pengap bgt langsung kena mental:""",in,,,,112,2023-06-22T16:08:10.000Z,/foreverlovyoun/status/1671912972778876928
@milkivory,aaaa sumpah pgn banget ke prj,in,1,,,42,2023-06-22T16:07:59.000Z,/milkivory/status/1671912926909988866
@forseungminie,"Untung kaga jadi ke prj, ada hikmahnya jga",in,,,,25,2023-06-22T16:07:45.000Z,/forseungminie/status/1671912870647595013
@yourpidi,"di prj udh 30an si jd termasuk murah, jaman skrg udh jrg bgt yg 10k an",in,,,,39,2023-06-22T16:06:43.000Z,/yourpidi/status/1671912609531174914
@su9armaid,ih tiket prj taun ini mahal bgt ya apa emg sgtu?,in,3,,,712,2023-06-22T16:06:42.000Z,/su9armaid/status/1671912607501135873
@wedanguwu,Prj nih pas hari senin jg rame ya?,in,,,,557,2023-06-22T16:04:43.000Z,/wedanguwu/status/1671912105044480000
@neptunemars_,"walah ribet ya, terakhir ke PRJ impromptu banget",in,,,,14,2023-06-22T16:03:45.000Z,/neptunemars_/status/1671911863922356224
@Ultragirl37,"huft kapan ya, mana pake  acara sakit gigi ya kali ke prj cuma liat liat doang",in,,,,"2,091",2023-06-22T16:03:36.000Z,/Ultragirl37/status/1671911825708036096
@tingsynting,kesel bgt gabisa belanja byk di prj krn gue tau koper gue bakal penuh ada segala isi,in,,,,170,2023-06-22T16:00:52.000Z,/tingsynting/status/1671911136982347776
@uitwaaient,"Pengen sih, tapi anjir.. PRJ tuh rame banget ",in,,,,47,2023-06-22T16:00:51.000Z,/uitwaaient/status/1671911133798891520
@ni2kgri,titik kumpul org jakarta = prj,in,1,,,17,2023-06-22T15:59:59.000Z,/ni2kgri/status/1671910916269694976
@bunnnygguk_,PRJ RAMENYAAA BEUHH ,in,2,,,168,2023-06-22T15:59:16.000Z,/bunnnygguk_/status/1671910733150560256
@amandaambrwti,Hadu bingung pas ke prj & pland kira-kira buka jastip ga yaa,in,,,,77,2023-06-22T15:59:13.000Z,/amandaambrwti/status/1671910722954211328
@avoskinbeauty,"Kalau lagi ada rencana liburan ke Jakarta, mampir ya ke booth Avoskin di PRJ ",in,,,,113,2023-06-22T15:58:28.000Z,/avoskinbeauty/status/1671910534080512001
@fijarmaulidah,"Pengen banget ke prj, tapi gak kuat ramenyaa",in,1,,,70,2023-06-22T15:58:09.000Z,/fijarmaulidah/status/1671910453851881472
@Agistasyahka,Duhh.. Inget dulu kejambret di bajai pas mau ke PRJ. lapor polisi trus dianter pake mobil polisi ke stasiun . Apes banget dulu mah,in,1,,,102,2023-06-22T15:57:54.000Z,/Agistasyahka/status/1671910391235112961
@svenorious,Ayok PRJ GAKSIH,in,,,,17,2023-06-22T15:57:21.000Z,/svenorious/status/1671910252642721793
@entertainmyf8,"usahain pake kaos aja si
kalo lupa bawa cash bisa tarik tunai aja di idm dlm prj",in,,,,750,2023-06-22T15:56:56.000Z,/entertainmyf8/status/1671910148024193025
@a11toowelll,"jgn lupa di PRJ, masih banyak copet berkeliaran tiba2, so kalo mau nikmatin vibesnya PRJ harus lebih hati2 lagi soal jaga barang berharga , dsb",in,,2,162,11.6K,2023-06-22T15:56:52.000Z,/a11toowelll/status/1671910131356020736
@aeginakyeom,main ke prj apa kita,in,,,,23,2023-06-22T15:56:11.000Z,/aeginakyeom/status/1671909958374555650
@yeadumps,KANGEN KE PRJ HUHUHU,in,,,,26,2023-06-22T15:54:28.000Z,/yeadumps/status/1671909526419939331
@evaniaestevan,Kata gw sih ke PRJ tuh semi-workout ya,in,1,,,118,2023-06-22T15:53:23.000Z,/evaniaestevan/status/1671909255786680322
@echapieee,aku abis ke prj  ada update apaa?,in,2,,,209,2023-06-22T15:50:42.000Z,/echapieee/status/1671908577852952578
@cheriejoshie,HAHAHA PRJ YAHH,in,1,,,22,2023-06-22T15:49:23.000Z,/cheriejoshie/status/1671908249115975681
@ganeeeng,"akuuu buat trit jg kmrn tentang dateng ke prj

cuss di cek guisss

kurang lebih masih relevan jg ko sama yg prj sekarang

https://twitter.com/ganeeeng/status/1543566150461984769?s=46&t=KCb8bdzWCcWbqm1_xNRn5g… di cek guisss",in,5,62,376,200K,2023-06-22T15:49:18.000Z,/ganeeeng/status/1671908228555497472
@sunnipie,pengen ke prj,in,,,,80,2023-06-22T15:49:14.000Z,/sunnipie/status/1671908209978646528
@mondejungwoo,pengen ke prj deh tapi ama siapa ya,in,,,,54,2023-06-22T15:46:55.000Z,/mondejungwoo/status/1671907628925198336
@keykeikoo,PRJ SERUU TERNYATA!,in,,,,17,2023-06-22T15:45:17.000Z,/keykeikoo/status/1671907215777894401
@meladeni,Mau ke prj tp gk punya duit anjir,in,1,,,128,2023-06-22T15:43:59.000Z,/meladeni/status/1671906888576045062
@Baninism,"Bawa cash yg banyak, soalnya ATM di PRJ antreannya panjang.",in,,,,967,2023-06-22T15:42:49.000Z,/Baninism/status/1671906595876532224
@tercerocos,pengen ke prj tapi gamau balik ke jakarta (gimana),in,,,,54,2023-06-22T15:41:24.000Z,/tercerocos/status/1671906239348084741
@bukanayang__,Mau ke prj plisss gaada temen tapi:(,in,28,2,11,72.3K,2023-06-22T15:41:23.000Z,/bukanayang__/status/1671906234562396160
@Bonjourmacaroon,Mau ke prj jadinya,in,,,,22,2023-06-22T15:41:06.000Z,/Bonjourmacaroon/status/1671906164198744065
@dion_cihuy,Di PRJ tuh,in,,,,80,2023-06-22T15:32:43.000Z,/dion_cihuy/status/1671904053725638656
@honeypluffyw,belum libur padahal bm ke PRJ bgt dari tahun kemarin yaallah,in,,,,61,2023-06-22T15:31:49.000Z,/honeypluffyw/status/1671903825039601666
@poke_boy1,Prj Kuy,in,,,,13,2023-06-22T15:30:57.000Z,/poke_boy1/status/1671903607367802881
@Laksmiaaa,"ayok beli indomie dapet totebag ke prj aja,",in,,,,456,2023-06-22T15:30:01.000Z,/Laksmiaaa/status/1671903374562959361
@makeudrunk,"hari ni ke prj alias jakarta fair~, oleh2nya selain snack adalah tas temen gue yg di robek copet. Jangan lupa selalu waspada ya guyss!! Sayangnya aku ga foto orgny. Ciri2nya ada 3 orang (2 cewe satunya hijaban, satunya rambut pirang, dan laki satu), pake masker.",in,1,2,9,"3,155",2023-06-22T15:27:28.000Z,/makeudrunk/status/1671902730494025729
@Faisimansyah,Mau ke prj deh kayaknya menarik,in,,,,69,2023-06-22T15:26:12.000Z,/Faisimansyah/status/1671902414704885760
@wandairawan,Buset ke PRJ aja bikin itinerary. ,in,1,,,"4,408",2023-06-22T15:26:07.000Z,/wandairawan/status/1671902393603334145
@hay0410,"bisa-bisanya ke prj abis jam kantor, ngiter sampa akhirnya jam segini baru sampai kost. mana pake boots dan besok wfo lagi haha gws",in,1,,,64,2023-06-22T15:25:34.000Z,/hay0410/status/1671902252246913024
@winseoblue,"yok yang mo ke prj, bisa baca nih thread",in,,,,179,2023-06-22T15:25:24.000Z,/winseoblue/status/1671902211276947456
@kata_iiihsaal,"Bayar pajak kendaraan bermotor (mobil atawa motor) di PRJ enak banget dah, cukup pake KTP sama STNK aja, dah gitu difotokopiin lagi, mantap @HumasPajakJkt @PemdaDKIJakarta @poldametrojaya",in,,,1,125,2023-06-22T15:24:29.000Z,/kata_iiihsaal/status/1671901983341711361
@diannisanjn,"bye PRJ bye sency, pdhl bsk jumat udah mau menclok sana sini tp kita tumbang JIRLAH FAK KATA GW TEH",in,,,,94,2023-06-22T15:21:27.000Z,/diannisanjn/status/1671901216362872832
@tamiseokjin92,"Few Tweet
From
Story of us : Tide
 Ketemu di PRJ",in,1,,3,805,2023-06-22T15:20:49.000Z,/tamiseokjin92/status/1671901060129263617
@masdep2,Gausah dateng biar bangkrut PRJ.,in,,,1,"1,017",2023-06-22T15:19:24.000Z,/masdep2/status/1671900702363516928
@strawb3ery,hari ini banyak yang ke prj temenku kayaknya rame deh hari ini,in,1,,,60,2023-06-22T15:18:35.000Z,/strawb3ery/status/1671900497568202752
@betmington,Sumpah kenapa si pada maksa ngajak gw ke prj,in,,,,104,2023-06-22T15:18:35.000Z,/betmington/status/1671900494925819904
@deviarama,"Jakarta Fair/PRJ 2023  
It's not today tho but so happy we got to enjoy the event this year. As usual it's so fun! We're gonna miss this ofc  
Anw, Dirgahayu Kota Jakarta yg ke-496!  semoga semakin baik, bersih, maju terus ya!",in,,,3,222,2023-06-22T15:17:53.000Z,/deviarama/status/1671900320862203904
@selenagem3z,Mamaaa maw ke prj,in,1,,1,"5,658",2023-06-22T15:17:05.000Z,/selenagem3z/status/1671900119564951553
@wnxia,"Sebagai yg selalu ke prj dan selalu lebih dr sekali, cheat gw hafal layout hall krn biasanya selalu sama tiap tahun, sat set sat set kelar belanja baru keluar makan sosis",in,,,,102,2023-06-22T15:16:15.000Z,/wnxia/status/1671899909216440320
@adelz_faith,Kocak banget tips & trick-nya pas di PRJ.,in,,,,170,2023-06-22T15:15:11.000Z,/adelz_faith/status/1671899640923553793
@wayoftrurth,Terakhir ke PRJ 2009an....ksnian lagih dah males blassss,in,,,1,"2,238",2023-06-22T15:12:20.000Z,/wayoftrurth/status/1671898926017028098
@keestch,ak liat parkiran prj aj uda males,in,,,,5,2023-06-22T15:11:42.000Z,/keestch/status/1671898764544720897
@Strombreaker_99,ayoook weekend ini prj,in,,,,79,2023-06-22T15:11:01.000Z,/Strombreaker_99/status/1671898594323087360
@Elsayangkmu,"Ajak aku ke PRJ 
Duitku banyak nih",in,,,,70,2023-06-22T15:10:38.000Z,/Elsayangkmu/status/1671898494649659394
@aciloutout,Prj bukan.,in,1,,,33,2023-06-22T15:10:06.000Z,/aciloutout/status/1671898361442766848
@bayihiunih,"@PT_Transjakarta jadwal T11 selalu paling ancur. Antrian ratusan orang di GBK, armadanya cuma 2x selama sejam. Mikir dikit lah. Dah tau ada PRJ. Pasti yang naik lebih banyak dari biasanya.",in,1,,,128,2023-06-22T15:09:56.000Z,/bayihiunih/status/1671898321651380227
@vivoooviv,Pengen ke prj :(,in,,,,34,2023-06-22T15:09:43.000Z,/vivoooviv/status/1671898263333773314
@eslimun_segar,Gw dulu ke prj makan kerak telor sama beli buku kiky ,in,,,,"1,535",2023-06-22T15:08:10.000Z,/eslimun_segar/status/1671897877181009921
@leonadodavinc,"prj apaan, pekan rakyat jakarta?",in,1,,,63,2023-06-22T15:05:56.000Z,/leonadodavinc/status/1671897314968109060
@ehhpiwa,pgn ke prj?!!!!!,in,,,,87,2023-06-22T15:05:21.000Z,/ehhpiwa/status/1671897167248900100
@ehhpiwa,"gua warga jakarta terakhir ke prj udh bertahun2 lalu, ada kali 10thn ",in,,,,85,2023-06-22T15:05:10.000Z,/ehhpiwa/status/1671897121577111555
@Bibiiil4,"mo ngamokkk,, i ga nemu booth makeover di prj ",in,1,,,246,2023-06-22T15:04:49.000Z,/Bibiiil4/status/1671897031382802434
@ppppane,Kalian pd ke prj??,in,1,,,76,2023-06-22T15:03:30.000Z,/ppppane/status/1671896702167703552
@borvoyage,"Makin malem makin rame anjrittt. Tips prj yang agak sepi: hari selasa-kamis, dateng pas prj buka jam 15.30 sampe maghrib aja. Abis maghrib bakalan penuh bgt",in,1,,1,294,2023-06-22T15:02:05.000Z,/borvoyage/status/1671896343437258755
@terasjakartaid,Program Pesta Mobil Bekas hadir di PRJ Jakarta Fair 2023.,in,,,,55,2023-06-22T15:00:24.000Z,/terasjakartaid/status/1671895920676577282
@mau1ida,Pgn ke prj tpi males tu gmn haha,in,,,,28,2023-06-22T14:59:52.000Z,/mau1ida/status/1671895784688869383
@ecpalmier,hasil di prj kali ini,in,,,,35,2023-06-22T14:58:39.000Z,/ecpalmier/status/1671895481566511105
@xolovesthefy,"Tahun ini harus sempatin ke PRJ, semoga ada waktu",in,2,,,320,2023-06-22T14:57:31.000Z,/xolovesthefy/status/1671895195431092225
@AugustineIndira,"pengen ke prj, pdhal kepeleset juga smpe tuh prj wkwk",in,,,3,188,2023-06-22T14:56:10.000Z,/AugustineIndira/status/1671894854660673540
@INVUMORE,prj ap aj tenant skrg ?,in,,,,21,2023-06-22T14:55:23.000Z,/INVUMORE/status/1671894658254000128
@danttezz,Baru ini ada yg saranin bikin itinerary ke prj,in,,,,"2,901",2023-06-22T14:54:40.000Z,/danttezz/status/1671894478175731713
@berengsexz,Info PRJ xixi,in,,,,97,2023-06-22T14:54:13.000Z,/berengsexz/status/1671894365084721152
@dadhotty,Perkiraan bawa duit berapa min ke PRJ ??,in,,,,728,2023-06-22T14:53:50.000Z,/dadhotty/status/1671894269744009218
@diggieismyname,mau ke prj dehhh jajan kerak telor sama asinan betawi,in,,,2,695,2023-06-22T14:53:40.000Z,/diggieismyname/status/1671894224231632897
@keestch,semangat menaklukkan prj,in,1,,,7,2023-06-22T14:53:23.000Z,/keestch/status/1671894155973525504
@kthraa__,"kak mau ke prj senen, ihh akuu jugaa ada rencana mau pergi senen besok",in,1,,,83,2023-06-22T14:52:02.000Z,/kthraa__/status/1671893815622524930
@warungtekwat,Faking syit fyp isinya prj semua. Ayodong ajak daku ke prj,in,1,,,42,2023-06-22T14:51:15.000Z,/warungtekwat/status/1671893618561523722
@valentnicholas,"Dulu ke prj kek gampang aja gitu dateng ya dateng aja
Sekarang ada hal hal yang mesti kalian ketahui sebelum ke prj",in,,,,53,2023-06-22T14:51:07.000Z,/valentnicholas/status/1671893584776413187
@dynanerell,PRJ rame bgt petasannya wey kedengeran sampe rumah,in,1,,5,"4,248",2023-06-22T14:50:05.000Z,/dynanerell/status/1671893323135737856
@jungfrauren,Terakhir gue ke PRJ tahun brp y,in,,,,38,2023-06-22T14:49:00.000Z,/jungfrauren/status/1671893049969094656
@Kha_ekha16,Min knp gk sediain tmp penitipan barang? Biar gk brt bawa belanjaan klo msh pngn keliling prj,in,,,,80,2023-06-22T14:47:50.000Z,/Kha_ekha16/status/1671892757571592194
@EchieSoetrisno,Pengen ke PRJ cuma mau beli American Donat aja aku sih.,in,,,,69,2023-06-22T14:47:49.000Z,/EchieSoetrisno/status/1671892754027417611
@noire172,Orang Jakarta udah ga main ke PRJ ,in,,1,2,208,2023-06-22T14:47:05.000Z,/noire172/status/1671892568471400453
@anrdppppp,ke prj gratis apa bayar siii??,in,1,,,161,2023-06-22T14:42:53.000Z,/anrdppppp/status/1671891514140794890
@iicuteee,Penasaran PRJ,in,,,,69,2023-06-22T14:39:23.000Z,/iicuteee/status/1671890630644215817
@nawannnsss,prj sini main tan,in,,,,106,2023-06-22T14:38:49.000Z,/nawannnsss/status/1671890489329725441
@kevin_1607,"Ok tks infonya, sy udh 7 taun ga ke prj, terakhir 2016",in,,,,298,2023-06-22T14:38:13.000Z,/kevin_1607/status/1671890337277841411
@PT_Transjakarta,"Hai Kak. Silakan naik rute T11 transit di GBK dari GBK ke Monas, kemudian naik rute 2C arah PRJ. Terima kasih ^YMW",in,,,,178,2023-06-22T14:36:39.000Z,/PT_Transjakarta/status/1671889943239745537
@sagiwinss,"wahhh, ke prj ga makkk?",in,,,,33,2023-06-22T14:36:30.000Z,/sagiwinss/status/1671889905591681024
@DummyFlowerr,MAU PULANG!!! MAU KE PRJ!!!,in,1,,,37,2023-06-22T14:36:10.000Z,/DummyFlowerr/status/1671889820564733959
@myhopekoodel,"215, sebenrnya ini pesen via online bli” nanti dianter ke rumah (TP CEPET BET AKU PESEN MALEM TRUS BESOK PAGI SAMPE) nah cuman di app tuh bukan 215 (ini diskon pake kode voucher orang bli” di prj nya)",in,2,,,182,2023-06-22T14:35:57.000Z,/myhopekoodel/status/1671889766856675331
@Originalgrandp1,"Balikann yukk, kita belum sempat nonton bareng, belum sempat joging bareng, belum sempat ke blok m bareng, belum sempat ke prj jugaaa. aplagi kita mau nyobain muterin bogor sambil ngerasain gimana indahnya kafe kafe di bogorr.
aku kangenn kamuu dan segala ceritanya muahh",in,,,,55,2023-06-22T14:34:35.000Z,/Originalgrandp1/status/1671889425079627782
@hyunzukkie,Lg ke prj pasti,in,1,,,15,2023-06-22T14:34:11.000Z,/hyunzukkie/status/1671889321958453250
@SKZEE_Ent,"Di Jakarta Fair-nya ya kak, jadi harus beli tiket Pekan Raya Jakarta (PRJ) ",in,,,,96,2023-06-22T14:32:37.000Z,/SKZEE_Ent/status/1671888927136030721
@damdudidami,Ke prj dapet pegelnya dapet capenya,in,,,,26,2023-06-22T14:32:33.000Z,/damdudidami/status/1671888913181581315
@txtdrjkt,"buat yg mau ke PRJ, harus perhatiin beberapa hal ini",in,520,"3,527",16.3K,2.7M,2023-06-22T14:32:04.000Z,/txtdrjkt/status/1671888789248299017
@liputan6dotcom,"5 Pemain Persija Bikin Heboh PRJ 2023, Jumpa Fans di Rumah Indofood",in,,,,"2,080",2023-06-22T14:32:03.000Z,/liputan6dotcom/status/1671888787981619210
@chingujimtae,Senin prj rame gk yahh.. ngliat bnyak diskon ap lagi produk beauty jadi pengen ke sana ,in,3,,,615,2023-06-22T14:31:50.000Z,/chingujimtae/status/1671888731383676929
@myhopekoodel,jujur ini sok ngide bikin karena kemaren dapet gratis rak pas beli bangku yg di foto di prj trus kebetulan lemari merch ak udh PENUH BET jd lumayan wak,in,1,,,233,2023-06-22T14:31:02.000Z,/myhopekoodel/status/1671888528463245316
@_ayanknyakamu,15 july pngn bngt ke prj pengen nonton ndx tp jauh bngrt kalo dari ciputat,in,1,,,202,2023-06-22T14:30:39.000Z,/_ayanknyakamu/status/1671888434640883712
@ihavetwosidess,Smentara itu pcrku sedang di prj hiks,in,,,,99,2023-06-22T14:29:16.000Z,/ihavetwosidess/status/1671888086308114449
@riberyvamor,"sabar sg ku nanti parodi prj, alias rame bgt bngst ",in,,,,17,2023-06-22T14:29:15.000Z,/riberyvamor/status/1671888083229499394
@ftranggita,"Kemarin sih sempat baca komenan org di IG, dia pakai mobil dan anjurin klo duit lagi ngePas banget jgn ke PRJ pas weekend krn parkiran suka penuh. Dan parkiran liar harganya getok banget. Coba aja cari2 infonya di IG nder",in,,,1,232,2023-06-22T14:29:13.000Z,/ftranggita/status/1671888071275720704
@darkchocolatts,"Yah telat baru liaaattt, aku pdhl td di prj, ini lg di kereta pulang",in,,,,208,2023-06-22T14:28:53.000Z,/darkchocolatts/status/1671887987406413829
@syisyifaf,"Kayaknya ade gua punya cewe deh. Ga mungkin dia tanggal segini belom dapet duit jajan bulanan terus dia ke prj dan ga beli apa apa cuma jajan yang ceban, padahal temennya beli chocomory 200rebu. Ga mungkin cuma temenan. Pasti cewenya minta ke prj ",in,,,,125,2023-06-22T14:27:41.000Z,/syisyifaf/status/1671887686146347014
@akabochuu,prj yuk?!!,in,,,,131,2023-06-22T14:26:42.000Z,/akabochuu/status/1671887440364339208
@janghy0un,biasa aja ga serem jurnalisa di prj,in,2,,,39,2023-06-22T14:25:50.000Z,/janghy0un/status/1671887223212634112
@putri_alzzz,mau ke prj sekeluarga!!!,in,,,,26,2023-06-22T14:24:23.000Z,/putri_alzzz/status/1671886858895396864
@SKZEE_Ent,"Iya kak mohon maaf sudah kami closed ya, namun jika sudah memiliki tiket PRJ boleh datang ya namun mohon maaf apabila kurang nyaman nantinya  ^^",in,1,,,77,2023-06-22T14:23:14.000Z,/SKZEE_Ent/status/1671886567638728707
@ima_rahmayantii,"Pengen ke PRJ!

Dulu sering banget ke PRJ sendiri. nonton konser Kotak wkwk
Dianter abang sampe gerbang wkwk

Beli make up
Beli makanan
Beli sepatu 

",in,,,,285,2023-06-22T14:19:20.000Z,/ima_rahmayantii/status/1671885586742018051
@10veleee,PRJ haul,in,,,,38,2023-06-22T14:17:35.000Z,/10veleee/status/1671885146524647424
@cheriejoshie,anjrit di prj,in,1,,,162,2023-06-22T14:17:19.000Z,/cheriejoshie/status/1671885079872946183
@Febbyandrea,Gak jadi ke PRJ ruaamee .. huhu,in,,,,52,2023-06-22T14:16:08.000Z,/Febbyandrea/status/1671884782769426434
@MazeehYudhaBoyz,prj jare…,in,,,,130,2023-06-22T14:14:44.000Z,/MazeehYudhaBoyz/status/1671884427402821636
@zcdamar,prj sampe kapan sih?,in,1,,,243,2023-06-22T14:14:40.000Z,/zcdamar/status/1671884411149905920
@gethighopes,Serius min ada di prj?,in,,,,52,2023-06-22T14:08:36.000Z,/gethighopes/status/1671882883169124363
@wahjahwa,@PT_Transjakarta hai min kalo dari Cilangkap ke PRJ naik haltenya dari  mana dan turunnya di mana ya?,in,1,,,35,2023-06-22T14:02:26.000Z,/wahjahwa/status/1671881332279107591
@KlIMMINGYU,Mau ke PRJ ya,in,1,,,15,2023-06-22T14:01:51.000Z,/KlIMMINGYU/status/1671881187546238980
@senjapukul1730,PRJ anyone?,in,,,,41,2023-06-22T14:00:32.000Z,/senjapukul1730/status/1671880853281206273
@pinguindress,Besok ada yang mau ke prj siang/sore?,in,1,,,220,2023-06-22T13:56:20.000Z,/pinguindress/status/1671879797860106247
@LE0812V4L,Di prj kah ka ini?,in,1,,,33,2023-06-22T13:56:05.000Z,/LE0812V4L/status/1671879736447074304
@dayeyee,Refleksi bareng kayanya enak dari pada jalan jalan ke prj atau apa lah,in,,,,28,2023-06-22T13:55:28.000Z,/dayeyee/status/1671879578678353920
@laivienroze,Anjer di PRJ kok JKT48 barengan sama un1ty ini mau fansnya baku hantam apa gimana,in,,,,245,2023-06-22T13:49:45.000Z,/laivienroze/status/1671878141185527809
@bumbebii,"duh fyp isinya prj semua, jadi pengen kesana tapi gak sanggup rame nya mending agak sore ke malem sih ya biar gak panas banget heuuu",in,,,,38,2023-06-22T13:47:58.000Z,/bumbebii/status/1671877692483063812
@arghiaksa,Lagi ada prj ya? Kangen masa kecil huuu,in,,,,115,2023-06-22T13:47:45.000Z,/arghiaksa/status/1671877637546057729
@hhaairunn,Sliweran jajanan prj jd bm kerak telor,in,,,,78,2023-06-22T13:45:15.000Z,/hhaairunn/status/1671877009906208769
@nuuwunn,"Ga rugi pulang tengah malem sampe PRJ tutup, dapet apa yang dimau",in,1,,,43,2023-06-22T13:44:54.000Z,/nuuwunn/status/1671876920693395461
